date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2016-12-03,20,13,0.0,5.3,4,23,10:55 AM,09:55 PM,07:47 AM,06:07 PM,12,16,17,16,38,91,76,7.6,1017,20,9,92,24,United_States
2016-12-04,20,14,0.0,5.3,4,31,11:39 AM,10:50 PM,07:48 AM,06:07 PM,17,17,18,17,17,97,96,17.7,1013,20,5,169,11,United_States
2016-12-05,19,14,0.0,5.3,4,38,12:20 PM,11:48 PM,07:48 AM,06:07 PM,16,16,16,16,19,91,95,8.7,1010,19,7,82,13,United_States
2016-12-06,18,12,0.0,10.6,5,45,01:00 PM,No moonset,07:49 AM,06:07 PM,12,14,15,14,18,36,82,0.0,1013,18,10,224,13,United_States
2016-12-07,19,12,0.0,6.9,4,52,01:40 PM,12:46 AM,07:50 AM,06:08 PM,12,15,15,15,11,75,84,0.1,1019,19,10,57,8,United_States
2016-12-08,11,7,0.0,5.3,2,60,02:19 PM,01:47 AM,07:51 AM,06:08 PM,8,8,10,8,29,80,87,1.7,1026,11,7,27,20,United_States
2016-12-09,9,3,0.0,10.6,3,67,03:00 PM,02:48 AM,07:51 AM,06:08 PM,-1,2,5,2,24,21,66,0.1,1033,9,10,22,17,United_States
2016-12-10,12,2,0.0,10.6,3,74,03:43 PM,03:53 AM,07:52 AM,06:08 PM,-1,3,6,3,19,4,60,0.0,1031,12,10,67,12,United_States
2016-12-11,20,6,0.0,8.4,3,82,04:30 PM,04:59 AM,07:53 AM,06:08 PM,8,12,13,12,26,43,72,0.0,1022,20,10,136,15,United_States
2016-12-12,24,17,0.0,10.6,5,89,05:21 PM,06:07 AM,07:53 AM,06:09 PM,18,20,21,20,24,53,86,0.2,1017,24,9,191,14,United_States
2016-12-13,24,20,0.0,8.4,5,96,06:17 PM,07:15 AM,07:54 AM,06:09 PM,20,22,22,21,20,70,90,5.4,1016,24,8,218,12,United_States
2016-12-14,18,11,0.0,5.3,4,100,07:18 PM,08:20 AM,07:55 AM,06:09 PM,14,15,16,15,17,80,91,1.1,1019,18,10,179,12,United_States
2016-12-15,12,8,0.0,10.0,2,89,08:20 PM,09:20 AM,07:55 AM,06:10 PM,6,7,9,7,18,41,79,0.1,1026,12,10,63,13,United_States
2016-12-16,19,8,0.0,6.9,3,82,09:23 PM,10:15 AM,07:56 AM,06:10 PM,10,13,14,13,23,53,80,0.0,1019,19,10,124,14,United_States
2016-12-17,24,21,0.0,5.3,5,75,10:24 PM,11:03 AM,07:56 AM,06:10 PM,21,24,24,22,34,92,91,0.5,1013,24,10,181,21,United_States
2016-12-18,12,4,0.0,5.3,2,68,11:23 PM,11:47 AM,07:57 AM,06:11 PM,8,7,10,7,30,84,87,2.4,1022,12,9,102,22,United_States
2016-12-19,6,1,0.0,10.5,1,60,No moonrise,12:25 PM,07:58 AM,06:11 PM,-2,-1,3,-1,27,41,69,0.1,1033,6,10,54,20,United_States
2016-12-20,13,1,0.0,10.5,3,53,12:19 AM,01:01 PM,07:58 AM,06:12 PM,-2,4,6,4,13,6,59,0.0,1030,13,10,21,9,United_States
2016-12-21,19,8,0.0,10.5,4,46,01:14 AM,01:36 PM,07:59 AM,06:12 PM,5,13,13,13,10,37,62,0.0,1024,19,10,133,6,United_States
2016-12-22,21,15,0.0,5.3,4,38,02:06 AM,02:09 PM,07:59 AM,06:13 PM,15,17,17,17,9,91,90,0.1,1024,21,8,130,6,United_States
2016-12-23,23,16,0.0,6.9,4,31,02:59 AM,02:43 PM,07:59 AM,06:13 PM,16,18,19,18,17,71,89,0.1,1023,23,6,124,11,United_States
2016-12-24,24,17,0.0,10.1,5,24,03:50 AM,03:19 PM,08:00 AM,06:14 PM,17,20,20,20,18,53,88,0.0,1022,24,5,142,10,United_States
2016-12-25,25,18,0.0,10.1,5,17,04:42 AM,03:56 PM,08:00 AM,06:14 PM,19,21,22,21,25,59,89,0.1,1021,25,10,133,16,United_States
2016-12-26,25,20,0.0,10.1,5,9,05:34 AM,04:36 PM,08:01 AM,06:15 PM,19,23,23,22,20,41,88,2.7,1023,25,9,143,13,United_States
2016-12-27,25,19,0.0,10.0,5,2,06:26 AM,05:20 PM,08:01 AM,06:16 PM,19,22,22,21,9,72,90,4.2,1023,25,6,183,5,United_States
2016-12-28,24,19,0.0,6.7,5,0,07:17 AM,06:07 PM,08:01 AM,06:16 PM,19,21,21,21,13,77,92,0.4,1020,24,8,209,9,United_States
2016-12-29,20,11,0.0,10.2,4,0,08:06 AM,06:57 PM,08:02 AM,06:17 PM,12,17,17,17,26,51,75,2.5,1023,20,8,98,17,United_States
2016-12-30,13,8,0.0,8.3,3,5,08:54 AM,07:51 PM,08:02 AM,06:18 PM,1,9,10,9,14,50,54,0.0,1028,13,10,59,9,United_States
2016-12-31,20,10,0.0,5.1,4,9,09:39 AM,08:46 PM,08:02 AM,06:18 PM,12,15,16,15,27,86,80,11.9,1016,20,8,148,16,United_States
2017-01-01,23,19,0.0,8.3,5,20,10:21 AM,09:43 PM,08:02 AM,06:19 PM,19,20,21,20,18,65,93,15.8,1013,23,7,184,10,United_States
2017-01-02,23,18,0.0,8.3,5,27,11:02 AM,10:40 PM,08:03 AM,06:20 PM,19,20,21,20,30,50,93,15.3,1013,23,9,186,17,United_States
2017-01-03,22,14,0.0,10.2,5,34,11:41 AM,11:40 PM,08:03 AM,06:20 PM,13,17,18,17,15,4,77,0.0,1015,22,10,258,9,United_States
2017-01-04,15,11,0.0,6.7,3,41,12:19 PM,No moonset,08:03 AM,06:21 PM,11,12,13,12,21,54,84,0.1,1017,15,10,136,15,United_States
2017-01-05,16,10,0.0,5.1,3,49,12:58 PM,12:39 AM,08:03 AM,06:22 PM,10,12,12,12,12,82,86,0.7,1014,16,9,114,8,United_States
2017-01-06,6,1,0.0,5.1,1,56,01:39 PM,01:41 AM,08:03 AM,06:23 PM,3,-1,4,-1,32,100,91,6.9,1018,6,8,10,24,United_States
2017-01-07,2,-4,0.0,10.2,1,63,02:22 PM,02:44 AM,08:03 AM,06:23 PM,-7,-8,-1,-8,29,15,64,0.2,1035,2,9,225,22,United_States
2017-01-08,7,-2,0.0,10.2,2,70,03:09 PM,03:49 AM,08:03 AM,06:24 PM,-9,-2,2,-2,18,0,47,0.0,1039,7,10,65,12,United_States
2017-01-09,14,2,0.0,5.1,2,78,04:01 PM,04:54 AM,08:03 AM,06:25 PM,4,6,8,6,23,70,76,0.2,1032,14,10,110,13,United_States
2017-01-10,21,14,0.0,10.2,5,85,04:58 PM,05:59 AM,08:03 AM,06:26 PM,14,17,17,17,35,47,82,0.1,1023,21,10,170,20,United_States
2017-01-11,22,16,0.0,10.0,4,92,05:59 PM,07:01 AM,08:03 AM,06:27 PM,17,19,19,19,30,45,89,0.3,1021,22,10,164,18,United_States
2017-01-12,23,17,0.0,10.2,5,100,07:02 PM,07:59 AM,08:03 AM,06:27 PM,17,20,20,20,23,31,88,0.1,1022,23,9,155,13,United_States
2017-01-13,20,17,0.0,5.1,4,100,08:05 PM,08:51 AM,08:03 AM,06:28 PM,17,18,18,18,19,75,94,0.5,1028,20,7,108,10,United_States
2017-01-14,22,15,0.0,10.0,4,86,09:06 PM,09:38 AM,08:03 AM,06:29 PM,15,18,19,18,15,30,84,0.0,1029,22,10,91,9,United_States
2017-01-15,22,16,0.0,10.3,4,79,10:05 PM,10:20 AM,08:03 AM,06:30 PM,16,19,19,19,22,26,85,0.4,1023,22,8,120,13,United_States
2017-01-16,23,17,0.0,10.3,5,71,11:02 PM,10:58 AM,08:03 AM,06:31 PM,17,20,20,20,26,37,88,0.2,1019,23,8,141,16,United_States
2017-01-17,24,18,0.0,10.3,5,64,11:57 PM,11:34 AM,08:03 AM,06:32 PM,18,20,21,20,18,45,89,0.1,1019,24,8,156,11,United_States
2017-01-18,24,18,0.0,10.3,5,57,No moonrise,12:08 PM,08:03 AM,06:33 PM,19,20,21,20,19,62,90,1.6,1018,24,6,147,12,United_States
2017-01-19,20,18,0.0,8.4,4,50,12:50 AM,12:43 PM,08:02 AM,06:33 PM,18,20,20,20,23,53,92,12.9,1012,20,8,194,13,United_States
2017-01-20,24,18,0.0,10.3,5,42,01:43 AM,01:18 PM,08:02 AM,06:34 PM,18,20,21,20,16,40,87,1.3,1009,24,7,193,9,United_States
2017-01-21,24,19,0.0,5.2,5,35,02:34 AM,01:54 PM,08:02 AM,06:35 PM,19,21,22,21,21,70,91,6.4,1004,24,9,165,13,United_States
2017-01-22,18,14,0.0,10.0,4,28,03:26 AM,02:33 PM,08:01 AM,06:36 PM,12,16,17,16,32,35,74,2.9,1001,18,9,274,20,United_States
2017-01-23,18,10,0.0,10.4,4,20,04:18 AM,03:15 PM,08:01 AM,06:37 PM,8,12,13,12,23,10,73,0.1,1011,18,10,300,15,United_States
2017-01-24,21,12,0.0,10.4,5,13,05:09 AM,04:00 PM,08:01 AM,06:38 PM,9,15,15,15,19,6,67,0.0,1013,21,10,181,11,United_States
2017-01-25,23,17,0.0,6.8,5,6,06:00 AM,04:50 PM,08:00 AM,06:39 PM,17,19,19,19,21,56,88,1.1,1011,23,9,207,12,United_States
2017-01-26,14,10,0.0,10.4,4,0,06:48 AM,05:43 PM,08:00 AM,06:40 PM,6,10,12,10,24,18,68,0.2,1021,14,10,341,16,United_States
2017-01-27,12,6,0.0,10.8,2,0,07:35 AM,06:38 PM,07:59 AM,06:40 PM,1,6,9,6,16,25,61,0.0,1025,12,10,171,11,United_States
2017-01-28,13,7,0.0,10.1,3,1,08:19 AM,07:36 PM,07:59 AM,06:41 PM,0,8,9,8,16,36,53,0.0,1024,13,10,289,10,United_States
2017-01-29,17,7,0.0,10.8,4,8,09:02 AM,08:34 PM,07:58 AM,06:42 PM,3,9,11,9,25,0,61,0.0,1023,17,10,285,15,United_States
2017-01-30,20,9,0.0,10.9,5,16,09:42 AM,09:34 PM,07:58 AM,06:43 PM,6,13,14,13,20,0,62,0.0,1023,20,10,246,12,United_States
2017-01-31,21,13,0.0,10.9,5,20,10:21 AM,10:34 PM,07:57 AM,06:44 PM,12,16,17,16,22,1,78,0.0,1021,21,10,206,13,United_States
2017-02-01,22,15,0.0,10.1,4,31,11:00 AM,11:35 PM,07:57 AM,06:45 PM,15,18,18,18,22,28,83,0.0,1019,22,9,184,13,United_States
2017-02-02,23,15,0.0,8.5,4,39,11:40 AM,No moonset,07:56 AM,06:46 PM,16,19,19,19,14,37,85,2.3,1021,23,8,191,8,United_States
2017-02-03,13,10,0.0,8.5,3,46,12:21 PM,12:37 AM,07:56 AM,06:46 PM,10,11,12,11,20,66,87,0.4,1026,13,8,185,14,United_States
2017-02-04,14,7,0.0,7.0,3,54,01:06 PM,01:40 AM,07:55 AM,06:47 PM,5,9,11,9,16,50,67,0.0,1026,14,10,82,10,United_States
2017-02-05,22,12,0.0,10.9,4,62,01:54 PM,02:43 AM,07:54 AM,06:48 PM,14,16,17,16,20,31,83,0.0,1021,22,9,162,12,United_States
2017-02-06,23,17,0.0,11.0,5,69,02:47 PM,03:46 AM,07:54 AM,06:49 PM,17,19,20,19,23,38,85,0.0,1018,23,9,167,15,United_States
2017-02-07,23,19,0.0,10.1,5,77,03:44 PM,04:47 AM,07:53 AM,06:50 PM,19,21,22,21,34,54,89,15.6,1011,23,9,215,22,United_States
2017-02-08,23,19,0.0,5.5,5,84,04:44 PM,05:45 AM,07:52 AM,06:51 PM,19,21,21,21,23,70,91,0.1,1011,23,8,229,15,United_States
2017-02-09,18,12,0.0,11.0,4,92,05:47 PM,06:39 AM,07:51 AM,06:51 PM,9,15,15,15,22,12,69,0.0,1023,18,10,73,14,United_States
2017-02-10,21,10,0.0,11.0,5,99,06:48 PM,07:28 AM,07:51 AM,06:52 PM,11,15,16,15,24,15,75,0.0,1025,21,10,133,15,United_States
2017-02-11,24,18,0.0,7.0,5,100,07:49 PM,08:12 AM,07:50 AM,06:53 PM,19,21,21,21,25,66,89,0.1,1020,24,10,186,16,United_States
2017-02-12,24,19,0.0,7.0,5,86,08:47 PM,08:52 AM,07:49 AM,06:54 PM,19,22,22,21,16,71,89,0.1,1021,24,8,206,10,United_States
2017-02-13,21,18,0.0,5.5,4,78,09:44 PM,09:30 AM,07:48 AM,06:55 PM,17,19,19,19,13,80,89,0.2,1020,21,7,122,8,United_States
2017-02-14,22,17,0.0,7.1,4,71,10:38 PM,10:05 AM,07:47 AM,06:55 PM,17,19,20,19,19,78,87,2.2,1012,22,8,160,12,United_States
2017-02-15,13,10,0.0,8.6,3,63,11:32 PM,10:40 AM,07:47 AM,06:56 PM,7,10,12,10,25,64,76,0.2,1015,13,10,325,18,United_States
2017-02-16,18,8,0.0,11.1,4,55,No moonrise,11:15 AM,07:46 AM,06:57 PM,6,12,13,12,13,1,65,0.0,1020,18,10,199,7,United_States
2017-02-17,17,11,0.0,5.6,3,48,12:24 AM,11:51 AM,07:45 AM,06:58 PM,10,13,14,13,17,55,76,3.2,1017,17,9,152,11,United_States
2017-02-18,24,12,0.0,11.2,4,40,01:17 AM,12:29 PM,07:44 AM,06:59 PM,14,17,17,17,12,23,83,1.4,1012,24,9,118,7,United_States
2017-02-19,26,16,0.0,11.2,6,33,02:08 AM,01:10 PM,07:43 AM,06:59 PM,17,20,21,20,21,16,80,0.0,1016,26,10,130,12,United_States
2017-02-20,24,18,0.0,5.8,5,25,03:00 AM,01:53 PM,07:42 AM,07:00 PM,19,22,22,21,27,77,87,10.2,1016,24,9,166,18,United_States
2017-02-21,20,16,0.0,11.6,4,18,03:50 AM,02:40 PM,07:41 AM,07:01 PM,14,18,18,18,10,42,80,11.0,1014,20,9,221,7,United_States
2017-02-22,22,14,0.0,11.6,4,10,04:39 AM,03:32 PM,07:40 AM,07:02 PM,14,17,18,17,13,33,84,0.1,1011,22,9,283,8,United_States
2017-02-23,23,15,0.0,11.6,5,3,05:27 AM,04:25 PM,07:39 AM,07:02 PM,15,18,19,18,14,0,81,0.0,1010,23,10,142,9,United_States
2017-02-24,24,17,0.0,10.2,5,0,06:12 AM,05:23 PM,07:38 AM,07:03 PM,17,20,20,20,22,28,86,0.0,1009,24,9,186,14,United_States
2017-02-25,18,12,0.0,11.6,4,0,06:56 AM,06:21 PM,07:37 AM,07:04 PM,9,14,15,14,24,7,70,0.6,1017,18,10,177,16,United_States
2017-02-26,22,8,0.0,11.6,5,0,07:38 AM,07:22 PM,07:36 AM,07:04 PM,8,13,15,13,24,16,68,0.0,1019,22,10,99,16,United_States
2017-02-27,24,17,0.0,7.3,5,5,08:18 AM,08:24 PM,07:35 AM,07:05 PM,19,21,22,21,25,63,88,8.4,1018,24,9,154,16,United_States
2017-02-28,26,20,0.0,11.6,5,12,08:58 AM,09:27 PM,07:34 AM,07:06 PM,20,24,24,22,30,42,88,0.0,1018,26,10,166,20,United_States
2017-03-01,26,20,0.0,10.2,5,19,09:39 AM,10:29 PM,07:33 AM,07:07 PM,20,24,24,22,24,44,85,2.5,1016,26,10,190,16,United_States
2017-03-02,18,11,0.0,11.6,4,26,10:20 AM,11:33 PM,07:32 AM,07:07 PM,7,13,14,13,27,9,61,0.9,1026,18,10,24,18,United_States
2017-03-03,19,9,0.0,11.6,4,34,11:05 AM,No moonset,07:31 AM,07:08 PM,4,12,14,12,22,6,54,0.0,1032,19,10,71,14,United_States
2017-03-04,21,10,0.0,11.6,5,41,11:52 AM,12:37 AM,07:29 AM,07:09 PM,7,14,15,14,21,17,59,0.0,1030,21,10,93,13,United_States
2017-03-05,19,14,0.0,5.9,4,48,12:43 PM,01:40 AM,07:28 AM,07:09 PM,13,16,17,16,25,69,77,0.8,1025,19,8,112,15,United_States
2017-03-06,25,17,0.0,10.2,5,55,01:38 PM,02:40 AM,07:27 AM,07:10 PM,17,21,22,21,30,42,82,0.8,1020,25,10,143,20,United_States
2017-03-07,24,16,0.0,10.2,5,63,02:35 PM,03:39 AM,07:26 AM,07:11 PM,19,22,22,21,25,64,87,12.0,1021,24,9,162,17,United_States
2017-03-08,23,13,0.0,8.8,4,70,03:36 PM,04:32 AM,07:25 AM,07:11 PM,13,16,17,16,18,57,79,4.1,1025,23,10,81,12,United_States
2017-03-09,23,16,0.0,7.4,5,77,04:35 PM,05:22 AM,07:24 AM,07:12 PM,17,20,20,20,14,65,86,0.1,1023,23,9,155,9,United_States
2017-03-10,25,18,0.0,11.6,5,85,05:36 PM,06:06 AM,07:23 AM,07:13 PM,18,21,22,21,7,66,87,4.2,1021,25,6,136,4,United_States
2017-03-11,22,18,0.0,8.8,5,92,06:34 PM,06:47 AM,07:21 AM,07:13 PM,18,20,20,20,11,60,88,8.8,1020,22,9,121,7,United_States
2017-03-12,15,11,0.0,7.4,3,99,07:31 PM,07:26 AM,07:20 AM,07:14 PM,12,12,14,12,25,75,88,5.4,1021,15,10,37,18,United_States
2017-03-13,16,12,0.0,6.0,3,100,08:26 PM,08:02 AM,07:19 AM,07:14 PM,11,13,13,13,17,81,86,0.2,1018,16,10,201,12,United_States
2017-03-14,15,7,0.0,11.6,4,86,09:21 PM,08:37 AM,07:18 AM,07:15 PM,6,9,11,9,18,6,74,0.0,1023,15,10,253,12,United_States
2017-03-15,14,6,0.0,11.6,4,79,10:14 PM,09:12 AM,07:17 AM,07:16 PM,5,8,10,8,16,9,72,0.0,1028,14,10,83,11,United_States
2017-03-16,18,8,0.0,8.8,3,72,11:07 PM,09:48 AM,07:15 AM,07:16 PM,7,12,13,12,17,39,70,0.0,1028,18,10,121,11,United_States
2017-03-17,22,14,0.0,11.6,5,65,12:00 AM,10:25 AM,07:14 AM,07:17 PM,14,17,18,17,21,21,78,0.0,1026,22,10,164,14,United_States
2017-03-18,25,16,0.0,8.8,5,57,No moonrise,11:05 AM,07:13 AM,07:18 PM,16,20,21,20,15,46,81,0.2,1026,25,9,199,9,United_States
2017-03-19,26,17,0.0,11.6,5,50,12:51 AM,11:47 AM,07:12 AM,07:18 PM,17,22,22,21,14,26,82,0.3,1025,26,8,264,8,United_States
2017-03-20,26,17,0.0,11.6,5,43,01:42 AM,12:32 PM,07:11 AM,07:19 PM,17,22,22,21,19,3,80,0.0,1022,26,8,230,12,United_States
2017-03-21,26,18,0.0,11.6,5,35,02:31 AM,01:21 PM,07:09 AM,07:19 PM,18,22,22,21,17,20,82,0.0,1020,26,8,226,11,United_States
2017-03-22,27,17,0.0,11.6,5,28,03:18 AM,02:12 PM,07:08 AM,07:20 PM,17,22,22,22,13,6,76,0.0,1021,27,7,271,7,United_States
2017-03-23,28,17,0.0,11.6,6,21,04:04 AM,03:07 PM,07:07 AM,07:21 PM,16,22,22,22,15,0,74,0.0,1021,28,10,165,9,United_States
2017-03-24,25,20,0.0,6.1,5,14,04:48 AM,04:05 PM,07:06 AM,07:21 PM,19,23,23,22,33,63,81,0.2,1019,25,10,151,22,United_States
2017-03-25,26,20,0.0,11.6,5,6,05:30 AM,05:05 PM,07:05 AM,07:22 PM,18,24,24,23,26,35,78,5.2,1016,26,10,197,18,United_States
2017-03-26,27,19,0.0,11.6,5,0,06:11 AM,06:06 PM,07:03 AM,07:22 PM,19,23,23,22,18,24,81,0.1,1015,27,7,183,12,United_States
2017-03-27,27,20,0.0,11.6,5,0,06:52 AM,07:10 PM,07:02 AM,07:23 PM,19,25,25,23,24,36,81,0.0,1014,27,8,173,17,United_States
2017-03-28,28,21,0.0,11.6,5,1,07:33 AM,08:14 PM,07:01 AM,07:24 PM,20,26,26,24,20,39,80,0.0,1014,28,9,164,14,United_States
2017-03-29,27,20,0.0,10.2,5,8,08:15 AM,09:20 PM,07:00 AM,07:24 PM,20,25,25,23,28,39,80,0.4,1012,27,10,155,19,United_States
2017-03-30,24,19,0.0,11.6,5,15,09:00 AM,10:26 PM,06:58 AM,07:25 PM,19,24,24,22,18,32,83,15.3,1010,24,9,196,11,United_States
2017-03-31,26,14,0.0,11.6,6,19,09:47 AM,11:32 PM,06:57 AM,07:25 PM,12,20,21,20,11,0,62,0.0,1012,26,10,201,7,United_States
2017-04-01,27,17,0.0,11.6,6,31,10:38 AM,No moonset,06:56 AM,07:26 PM,14,22,22,21,25,14,65,0.0,1015,27,10,121,15,United_States
2017-04-02,26,19,0.0,6.4,5,38,11:33 AM,12:35 AM,06:55 AM,07:27 PM,21,24,24,23,35,80,87,0.7,1011,26,8,137,23,United_States
2017-04-03,27,19,0.0,11.6,5,46,12:30 PM,01:35 AM,06:54 AM,07:27 PM,17,24,24,23,22,17,71,8.0,1008,27,9,239,14,United_States
2017-04-04,28,17,0.0,11.6,6,54,01:30 PM,02:30 AM,06:52 AM,07:28 PM,15,23,23,22,17,13,68,0.0,1009,28,9,166,10,United_States
2017-04-05,26,16,0.0,11.6,5,61,02:29 PM,03:20 AM,06:51 AM,07:28 PM,17,24,24,22,26,36,73,0.5,1011,26,10,267,18,United_States
2017-04-06,22,12,0.0,11.6,5,69,03:29 PM,04:05 AM,06:50 AM,07:29 PM,7,16,17,16,19,0,54,0.0,1021,22,10,323,13,United_States
2017-04-07,23,12,0.0,11.6,5,76,04:26 PM,04:47 AM,06:49 AM,07:30 PM,6,17,17,17,12,2,51,0.0,1023,23,10,254,7,United_States
2017-04-08,24,13,0.0,11.6,6,84,05:23 PM,05:25 AM,06:48 AM,07:30 PM,9,18,18,18,14,0,55,0.0,1020,24,10,153,9,United_States
2017-04-09,25,16,0.0,11.6,6,91,06:18 PM,06:01 AM,06:47 AM,07:31 PM,12,20,20,20,22,0,61,0.0,1018,25,10,159,14,United_States
2017-04-10,26,17,0.0,11.6,6,99,07:13 PM,06:36 AM,06:45 AM,07:31 PM,16,22,22,21,21,12,74,0.0,1019,26,10,150,13,United_States
2017-04-11,27,17,0.0,11.6,5,100,08:06 PM,07:11 AM,06:44 AM,07:32 PM,17,22,22,22,18,21,78,0.3,1021,27,9,166,12,United_States
2017-04-12,27,17,0.0,11.6,5,86,08:59 PM,07:46 AM,06:43 AM,07:33 PM,17,22,22,22,14,11,76,1.4,1022,27,8,117,9,United_States
2017-04-13,28,16,0.0,11.6,6,79,09:52 PM,08:22 AM,06:42 AM,07:33 PM,15,22,22,22,12,17,69,0.0,1022,28,10,116,7,United_States
2017-04-14,27,17,0.0,10.3,5,71,10:44 PM,09:01 AM,06:41 AM,07:34 PM,15,22,22,21,17,49,71,0.3,1021,27,10,111,11,United_States
2017-04-15,26,19,0.0,11.6,5,63,11:35 PM,09:42 AM,06:40 AM,07:35 PM,18,23,23,22,21,20,79,3.1,1020,26,10,140,14,United_States
2017-04-16,27,20,0.0,11.6,5,56,No moonrise,10:26 AM,06:39 AM,07:35 PM,19,24,24,23,16,20,79,2.5,1020,27,10,150,10,United_States
2017-04-17,27,20,0.0,11.6,5,48,12:24 AM,11:13 AM,06:38 AM,07:36 PM,19,23,23,23,13,16,80,4.7,1018,27,8,146,8,United_States
2017-04-18,28,19,0.0,11.6,5,41,01:12 AM,12:03 PM,06:37 AM,07:36 PM,18,23,23,23,16,9,77,2.5,1018,28,10,135,11,United_States
2017-04-19,28,18,0.0,11.6,5,33,01:58 AM,12:55 PM,06:36 AM,07:37 PM,18,24,24,23,19,16,78,2.7,1019,28,9,125,12,United_States
2017-04-20,28,20,0.0,11.6,5,26,02:41 AM,01:51 PM,06:35 AM,07:38 PM,20,25,25,23,18,20,80,2.5,1018,28,8,151,12,United_States
2017-04-21,28,20,0.0,11.6,6,18,03:23 AM,02:48 PM,06:33 AM,07:38 PM,19,25,25,23,18,10,78,0.1,1015,28,8,164,12,United_States
2017-04-22,28,20,0.0,10.3,6,11,04:04 AM,03:48 PM,06:32 AM,07:39 PM,20,24,24,23,18,39,82,3.8,1013,28,10,226,12,United_States
2017-04-23,20,13,0.0,11.6,5,3,04:43 AM,04:49 PM,06:31 AM,07:39 PM,12,16,16,16,22,49,76,0.2,1014,20,10,293,16,United_States
2017-04-24,25,12,0.0,11.6,6,0,05:24 AM,05:53 PM,06:30 AM,07:40 PM,10,18,19,18,16,4,62,0.0,1013,25,10,282,10,United_States
2017-04-25,26,16,0.0,10.3,5,0,06:05 AM,06:59 PM,06:30 AM,07:41 PM,14,21,21,21,22,50,68,0.0,1008,26,10,188,15,United_States
2017-04-26,28,21,0.0,9.1,6,0,06:49 AM,08:06 PM,06:29 AM,07:41 PM,21,26,26,24,31,65,82,1.0,1004,28,10,175,22,United_States
2017-04-27,29,13,0.0,11.6,6,4,07:36 AM,09:15 PM,06:28 AM,07:42 PM,15,20,21,20,17,11,73,0.0,1009,29,10,155,11,United_States
2017-04-28,30,24,0.0,9.1,6,12,08:27 AM,10:21 PM,06:27 AM,07:43 PM,23,29,29,26,34,69,82,0.3,1009,30,10,161,24,United_States
2017-04-29,30,25,0.0,10.3,6,19,09:23 AM,11:26 PM,06:26 AM,07:43 PM,22,30,30,27,42,62,77,0.1,1010,30,10,149,31,United_States
2017-04-30,25,17,0.0,9.1,5,27,10:21 AM,No moonset,06:25 AM,07:44 PM,19,24,24,22,30,63,80,30.3,1011,25,8,215,18,United_States
2017-05-01,27,15,0.0,11.6,6,33,11:22 AM,12:24 AM,06:24 AM,07:45 PM,8,21,21,20,11,0,47,0.0,1016,27,10,249,6,United_States
2017-05-02,29,16,0.0,11.6,6,40,12:23 PM,01:18 AM,06:23 AM,07:45 PM,11,22,22,22,15,0,52,0.0,1017,29,10,146,9,United_States
2017-05-03,24,19,0.0,6.6,5,48,01:23 PM,02:05 AM,06:22 AM,07:46 PM,19,21,21,21,31,61,88,29.7,1012,24,8,118,19,United_States
2017-05-04,18,14,0.0,10.4,4,55,02:21 PM,02:48 AM,06:21 AM,07:46 PM,13,17,17,17,24,36,80,1.6,1011,18,8,263,18,United_States
2017-05-05,23,13,0.0,11.6,5,62,03:18 PM,03:27 AM,06:21 AM,07:47 PM,10,17,19,17,25,13,61,0.0,1013,23,10,305,16,United_States
2017-05-06,26,13,0.0,11.6,6,70,04:13 PM,04:03 AM,06:20 AM,07:48 PM,10,20,20,20,10,3,59,0.0,1015,26,10,273,6,United_States
2017-05-07,27,16,0.0,11.6,6,77,05:07 PM,04:38 AM,06:19 AM,07:48 PM,12,22,22,21,12,0,57,0.0,1016,27,10,208,7,United_States
2017-05-08,27,16,0.0,11.6,6,84,06:01 PM,05:12 AM,06:18 AM,07:49 PM,14,22,22,21,13,11,66,0.0,1018,27,10,161,8,United_States
2017-05-09,28,17,0.0,11.6,6,91,06:54 PM,05:47 AM,06:18 AM,07:50 PM,16,23,23,22,16,12,69,0.0,1018,28,10,171,10,United_States
2017-05-10,28,19,0.0,11.6,6,99,07:47 PM,06:22 AM,06:17 AM,07:50 PM,18,23,23,23,18,12,76,0.0,1017,28,10,164,11,United_States
2017-05-11,28,20,0.0,10.4,6,100,08:38 PM,06:59 AM,06:16 AM,07:51 PM,20,24,24,23,17,34,80,0.0,1015,28,7,169,11,United_States
2017-05-12,27,20,0.0,10.4,6,87,09:30 PM,07:40 AM,06:16 AM,07:52 PM,20,26,26,24,22,35,82,13.4,1010,27,9,241,14,United_States
2017-05-13,27,18,0.0,10.4,5,80,10:20 PM,08:22 AM,06:15 AM,07:52 PM,17,22,22,21,17,30,76,0.1,1011,27,10,295,11,United_States
2017-05-14,30,17,0.0,11.6,7,72,11:09 PM,09:08 AM,06:14 AM,07:53 PM,17,24,24,23,11,1,72,0.0,1014,30,10,132,6,United_States
2017-05-15,29,19,0.0,11.6,7,65,11:55 PM,09:57 AM,06:14 AM,07:53 PM,18,25,25,24,13,0,71,0.0,1015,29,10,177,8,United_States
2017-05-16,29,20,0.0,11.6,7,58,No moonrise,10:48 AM,06:13 AM,07:54 PM,19,25,25,24,22,4,74,0.0,1015,29,10,154,15,United_States
